Jasonshort output:


Mastd output:
002244,1.00000
002528,1.00000
002309,1.00000
002594,1.00000
002557,1.00000
002570,1.00000
002497,1.00000
002227,1.00006
300016,1.00000
002375,1.00000
601398,1.00000
601933,1.00000
601098,1.00000
002477,1.00000
002513,1.00000
601808,1.00000
002204,1.00000
002385,1.00000
